-2.890265226E+00 -3.730348587E+00
-2.764601469E+00 -5.521869183E+00
-2.638937712E+00 -7.226306438E+00
-2.513273954E+00 -8.816781044E+00
-2.387610197E+00 -1.026820946E+01
-2.261946440E+00 -1.155770111E+01
-2.136282682E+00 -1.266492176E+01
-2.010618925E+00 -1.357240772E+01
-1.884955168E+00 -1.426585007E+01
-1.759291410E+00 -1.473431015E+01
-1.633627653E+00 -1.497040176E+01
-1.507963896E+00 -1.497040081E+01
-1.382300138E+00 -1.473430729E+01
-1.256636381E+00 -1.426584435E+01
-1.130972624E+00 -1.357240105E+01
-1.005308867E+00 -1.266491222E+01
-8.796451688E-01 -1.155769157E+01
-7.539814711E-01 -1.026819801E+01
-6.283177733E-01 -8.816769600E+00
-5.026540756E-01 -7.226295471E+00
-3.769903779E-01 -5.521857738E+00
-2.513266802E-01 -3.730337620E+00
-1.256629676E-01 -1.879987478E+00
 7.450580597E-07  1.117587090E-05
 1.256644577E-01  1.880009651E+00
 2.513281703E-01  3.730359316E+00
 3.769918680E-01  5.521878719E+00
 5.026555657E-01  7.226315022E+00
 6.283192635E-01  8.816787720E+00
 7.539829612E-01  1.026821423E+01
 8.796466589E-01  1.155770588E+01
 1.005310416E+00  1.266492462E+01
 1.130974174E+00  1.357241058E+01
 1.256637931E+00  1.426585197E+01
 1.382301688E+00  1.473431110E+01
 1.507965446E+00  1.497040176E+01
 1.633629203E+00  1.497039986E+01
 1.759292960E+00  1.473430538E+01
 1.884956717E+00  1.426584244E+01
 2.010620356E+00  1.357239914E+01
 2.136284113E+00  1.266491032E+01
 2.261947870E+00  1.155768776E+01
 2.387611628E+00  1.026819324E+01
 2.513275385E+00  8.816763878E+00
 2.638939142E+00  7.226287842E+00
 2.764602900E+00  5.521849155E+00
 2.890266657E+00  3.730327845E+00
 3.015930414E+00  1.879976630E+00
 3.141594172E+00 -2.276901432E-05
